Crime_ID,Crime_Type,City,Date_of_Occurrence,Time_of_Occurrence,Severity_Level,Latitude,Longitude,Reporting_Channel,Weather_Condition,Day_of_Week,Number_of_Witnesses,Injuries_Report,Arrests_Made,Suspect_Identified,Response_Time (minutes),Offender_Age_Group,Temperature (°C),Festival/Season,Victim_Occupation
fd7ebefd-b829-4861-a038-302b805e99be,Theft,Hyderabad,2023-06-10,01:09:59,Medium,12.877814,70.794068,Police Station,Clear,Sunday,5,No,No,Yes,26,41-60,36.0,Diwali,Teacher
214567d6-2713-49b8-8f07-6879b7b5e2e7,Murder,Kolkata,2024-02-09,02:42:16,Low,35.390871,88.885408,Online,Cloudy,Sunday,8,No,Yes,Yes,9,18-25,16.0,Pongal,Student
277f4f9e-46b5-4d10-b5a1-4a0a40015e42,Assault,Delhi,2022-02-06,11:52:22,Low,25.227664,71.510675,Police Station,Rainy,Monday,7,No,Yes,Yes,27,Juvenile,20.0,Holi,Unemployed
c5010d12-6762-4aec-898a-157cfa13ef5c,Fraud,Hyderabad,2022-08-12,00:48:35,Low,22.65626,83.806018,Online,Clear,Tuesday,0,Yes,No,No,27,41-60,39.0,Holi,Teacher
623d024e-975a-4c11-b2f0-8f1964424c2a,Domestic Violence,Mumbai,2023-05-13,21:13:50,Low,30.964988,93.699596,Anonymous Tip,Rainy,Wednesday,9,No,No,No,34,Juvenile,22.0,Navratri,Engineer
c973bb2c-b59e-4212-a816-bdba533a92db,Burglary,Chennai,2024-12-17,15:20:06,Low,33.637355,93.84261,Online,Cloudy,Wednesday,3,No,Yes,No,29,Juvenile,31.0,None,Doctor
832d7b06-aa33-41cc-849b-96f3f4e74c0d,Assault,Ahmedabad,2024-12-09,12:58:25,Low,35.079364,68.31136,Anonymous Tip,Clear,Saturday,6,No,Yes,Yes,25,26-40,31.0,Diwali,Engineer
44409e21-3beb-42f8-a5e0-1b1868879b34,Cybercrime,Jaipur,2024-01-05,15:23:27,Medium,12.516914,75.586816,Anonymous Tip,Stormy,Wednesday,3,No,No,Yes,34,41-60,30.0,Eid,Business
4a45a603-d515-4cd7-af5e-d42df3bc35e3,Burglary,Hyderabad,2023-03-04,00:56:36,Low,18.201744,75.932459,Online,Rainy,Thursday,4,Yes,Yes,No,35,Juvenile,25.0,Holi,Student
51f7f04a-c36d-4d4b-9c23-1ab59fee1bc6,Burglaryy,Delhi,2023-08-24,13:14:47,Low,28.70037,94.607527,Police Station,Cloudy,Saturday,1,No,Yes,No,23,Juvenile,40.0,Diwali,Engineer
8f2ea48f-8c1a-46c2-b8dc-ba3754445a20,Cybercrime,Bengaluru,2021-04-04,05:50:23,High,35.227344,84.825777,Anonymous Tip,Cloudy,Wednesday,8,No,Yes,Yes,24,60+,20.0,Christmas,Student
bd2fbd79-d074-4323-bf26-d3f3c7cac8e2,Assault,Delhi,2020-09-24,17:38:12,Low,9.049018,75.798015,Police Station,Cloudy,Saturday,1,Yes,Yes,No,16,41-60,19.0,None,Teacher
5926fe3b-4620-4c9d-8817-e680868c095e,Domestic Violence,Ahmedabad,2023-12-08,13:42:19,Low,17.012644,72.702425,Police Station,Rainy,Tuesday,10,No,Yes,Yes,39,41-60,21.0,None,Engineer
58431458-8a4f-4e09-83c0-bb66e15cb228,Vandalism,Pune,2020-07-30,01:20:52,Medium,18.888444,80.9617,Police Station,Stormy,Monday,2,No,Yes,Yes,6,60+,40.0,Pongal,Teacher
60353d83-acb1-45c8-a02e-52581d119411,Drug Possession,Ahmedabad,2023-05-03,14:00:14,Low,16.730802,82.046483,Online,Rainy,Friday,1,Yes,No,No,33,60+,17.0,Diwali,Engineer
681fa065-d290-4914-b7a5-5e1e69b4fc3b,Vandalism,Bengaluru,2024-07-06,01:45:56,Low,25.326184,83.589804,Anonymous Tip,Cloudy,Monday,9,Yes,Yes,Yes,25,60+,36.0,Eid,Teacher
fff03555-353b-453e-9cc7-0da45336a4df,Fraud,Jaipur,2022-12-24,18:02:27,High,27.528496,81.52023,Police Station,Rainy,Tuesday,7,No,No,Yes,14,41-60,41.0,Eid,Unemployed
9ea0a899-2609-45f9-920b-00e472efa350,Murder,Jaipur,2023-08-09,17:48:35,Low,26.031374,70.011202,Police Station,Clear,Sunday,9,Yes,No,Yes,13,18-25,44.0,Navratri,Engineer
7073055e-8360-40d5-9bb5-24499cdb4c81,Cybercrime,Chennai,2021-12-22,18:18:04,Low,28.681489,76.141275,Helpline,Cloudy,Sunday,3,Yes,No,Yes,38,Juvenile,27.0,Eid,Business
9ab9fc3f-4c9a-476e-baec-961f3e49354d,Drug Possession,Bengaluru,2024-07-31,06:04:28,High,27.639204,82.394551,Police Station,Cloudy,Friday,9,Yes,Yes,No,40,41-60,17.0,Diwali,Business
f352c072-3a43-4175-949b-cf52a21f3473,Assault,Bengaluru,2022-03-01,00:22:42,Low,35.534073,84.837545,Police Station,Stormy,Tuesday,8,No,No,No,6,26-40,28.0,None,Doctor
4dcbae60-e531-474b-bd50-23562f680488,Drug Possession,Mumbai,2021-07-10,04:02:04,Low,31.295127,85.995239,Anonymous Tip,Stormy,Wednesday,3,Yes,Yes,No,11,41-60,32.0,Navratri,Business
92d824f8-1da9-47a2-8e5b-98b60b402e7e,Theft,Bengaluru,2025-01-11,00:56:56,Medium,8.313778,68.339211,Police Station,Stormy,Friday,7,Yes,Yes,Yes,23,18-25,30.0,Eid,Business
7b9eb5ff-ba8b-40f1-b59d-a9b91c897f84,Cybercrime,Mumbai,2022-04-04,11:37:29,Medium,11.275656,92.072323,Police Station,Cloudy,Saturday,1,No,Yes,Yes,5,60+,44.0,None,Teacher
73afb09d-5c92-465a-9043-1f35963c38cd,Vandalism,Ahmedabad,2021-04-08,14:49:21,Low,27.718654,88.205514,Anonymous Tip,Rainy,Tuesday,6,Yes,Yes,No,12,60+,30.0,Diwali,Student
6a844cd9-8c0c-46f0-a4c9-72375bdc8d0c,Domestic Violence,Delhi,2024-05-04,14:19:57,High,9.330903,81.288343,Online,Rainy,Tuesday,9,Yes,Yes,Yes,21,60+,30.0,Christmas,Engineer
a3f51f94-7471-4af8-9b5d-0c68fbc3bd35,Domestic Violence,Mumbai,2022-11-17,06:08:49,Low,17.250753,82.391679,Police Station,Rainy,Wednesday,5,No,Yes,Yes,30,26-40,23.0,None,Business
e9bc00e2-7702-4831-a88f-e59fd3f0294c,Vandalism,Ahmedabad,2022-04-11,07:40:40,High,12.124884,72.16885,Helpline,Clear,Friday,10,No,No,No,43,26-40,39.0,Diwali,Student
3f140f60-a596-442a-bb55-26e6ee447629,Domestic Violence,Bengaluru,2020-12-31,09:40:22,Medium,18.617732,76.747165,Anonymous Tip,Cloudy,Wednesday,8,Yes,Yes,Yes,6,26-40,24.0,Christmas,Teacher
9b49eaae-1c70-4926-a4d7-7f09e0b4c892,Vandalism,Bengaluru,2020-06-23,12:13:32,Medium,36.990599,80.952198,Anonymous Tip,Clear,Sunday,0,Yes,Yes,No,6,41-60,20.0,Christmas,Business
c45ff676-8828-4ec3-b6c1-6907c81b2cd2,Fraud,Delhi,2020-04-06,01:14:01,High,20.107861,76.093577,Online,Clear,Thursday,4,No,Yes,No,35,18-25,16.0,Christmas,Others
cfc32540-8142-4ba2-bd55-33013903ebef,Cybercrime,Kolkata,2020-11-05,17:40:52,High,18.452972,96.546321,Police Station,Clear,Thursday,7,No,Yes,Yes,10,Juvenile,28.0,Christmas,Others
8d3dc6b8-183b-434d-891e-8f6f9ad1a80a,Theft,Kolkata,2024-12-17,03:28:42,Low,22.500642,69.384311,Anonymous Tip,Clear,Saturday,0,No,Yes,Yes,9,Juvenile,33.0,Navratri,Engineer
a36e6402-afa6-4d68-81b6-0123035bf6f1,Vandalism,Ahmedabad,2021-02-02,06:11:35,Medium,9.808743,93.62028,Police Station,Stormy,Thursday,5,No,No,No,27,41-60,37.0,Holi,Student
954e9394-22de-47e9-bb55-1982d4d33400,Drug Possession,Pune,2022-02-01,18:59:30,Medium,15.819975,85.048793,Police Station,Clear,Sunday,10,Yes,No,Yes,35,41-60,34.0,None,Student
d8dbc464-7f81-4efe-bd9b-3ce6430a777c,Kidnapping,Mumbai,2022-08-20,02:14:00,Medium,33.915786,77.227483,Online,Clear,Sunday,2,No,No,No,21,18-25,44.0,Diwali,Teacher
68501e02-cac2-41f7-8378-5e76d62f034c,Drug Possession,Bengaluru,2021-09-04,03:49:12,Low,8.419372,87.295157,Anonymous Tip,Stormy,Friday,3,No,Yes,Yes,9,41-60,25.0,Holi,Teacher
3b1d0028-c384-4174-a071-99fabb897cc9,Vandalism,Jaipur,2020-11-23,21:48:19,Medium,24.65296,82.282533,Anonymous Tip,Cloudy,Saturday,5,No,No,No,40,26-40,26.0,Diwali,Doctor
1ac8f0c8-865f-4a38-a494-d7b2933a8fc7,Theft,Pune,2024-04-07,22:15:53,High,14.015795,77.314517,Police Station,Clear,Thursday,8,No,Yes,No,23,41-60,19.0,Holi,Others
b38062b3-789a-4a4d-ab06-32a022f7597b,Vandalism,Lucknow,2025-01-23,20:29:04,Medium,8.822672,68.468754,Anonymous Tip,Clear,Wednesday,2,Yes,No,No,7,26-40,41.0,Pongal,Doctor
50ca2364-af36-4408-9ff4-7f0341bd44af,Drug Possession,Jaipur,2023-12-01,06:56:44,Medium,26.978203,73.78928,Police Station,Cloudy,Thursday,4,No,No,No,18,26-40,20.0,Eid,Teacher
365ae9d5-45b9-43dd-9248-5ea0db8dcfc5,Theft,Lucknow,2021-07-04,22:14:48,High,24.782221,70.11911,Police Station,Stormy,Friday,7,No,No,Yes,43,26-40,31.0,Diwali,Teacher
e58d1d29-4c1f-43bf-82e7-b97a3170a9a7,Assault,Bengaluru,2022-12-20,04:40:27,Low,23.033974,73.783773,Helpline,Stormy,Friday,9,No,No,No,17,26-40,25.0,Holi,Student
98216556-9b54-4c8d-aae0-b95bad5c595d,Assault,Bengaluru,2023-10-29,01:03:39,Low,26.683282,86.983975,Anonymous Tip,Stormy,Friday,2,Yes,No,No,23,41-60,37.0,Eid,Teacher
1c27c8b9-f598-4f1a-a0c0-33e339f531aa,Assault,Lucknow,2020-07-27,15:00:58,High,33.117428,78.148218,Anonymous Tip,Clear,Friday,4,Yes,No,Yes,7,41-60,32.0,Diwali,Others
f1260b0b-cb6d-4edd-abd3-71718aeeee5b,Vandalism,Hyderabad,2024-09-14,11:30:59,High,27.593584,87.711712,Anonymous Tip,Rainy,Wednesday,2,Yes,No,No,26,60+,31.0,Diwali,Engineer
34b701d0-6d08-4d1f-8020-50f8f204e95e,Vandalism,Mumbai,2024-09-11,12:43:50,High,14.790717,85.503394,Anonymous Tip,Clear,Monday,3,Yes,Yes,No,25,60+,41.0,Christmas,Student
08cb6b44-fde6-4fcc-b5bd-e3ca3388c6b4,Cybercrime,Delhi,2025-01-21,18:44:55,High,15.968974,93.989531,Anonymous Tip,Stormy,Sunday,9,Yes,Yes,No,39,18-25,18.0,Christmas,Engineer
53c79dbc-f672-432b-9d4a-9c19c3e5411e,Domestic Violence,Bengaluru,2023-08-23,05:35:16,Low,33.830954,75.292599,Online,Rainy,Thursday,5,Yes,Yes,No,33,41-60,23.0,None,Engineer
1a41abf9-d545-4ca3-a34e-6a0277373b6c,Domestic Violence,Jaipur,2023-11-30,23:05:04,High,24.087355,91.007128,Online,Rainy,Friday,3,Yes,Yes,Yes,16,18-25,17.0,Christmas,Business
29138f98-0511-478a-84cd-8db8963a1762,Fraud,Hyderabad,2023-09-02,16:34:03,Medium,23.123112,84.276095,Anonymous Tip,Clear,Sunday,0,Yes,Yes,Yes,31,26-40,42.0,Pongal,Business
d993ac3c-9e13-4de4-bc58-ef5743533999,Burglary,Lucknow,2021-07-30,22:38:07,Low,20.513228,73.153033,Online,Stormy,Monday,3,Yes,No,No,31,41-60,33.0,Pongal,Doctor
06aad1ef-99aa-42b0-a4cb-de3b597f8638,Drug Possession,Chennai,2020-06-23,05:13:44,Low,19.753556,82.840436,Police Station,Cloudy,Monday,4,Yes,Yes,No,36,Juvenile,16.0,Holi,Doctor
16d4e52b-de1d-4970-a364-a58ed5675f59,Vandalism,Pune,2021-10-19,18:46:08,Low,13.144257,69.731244,Online,Cloudy,Friday,6,Yes,Yes,Yes,36,41-60,24.0,Diwali,Business
41b3021a-2a0b-4fcf-bf5f-7de6bc26cd53,Vandalism,Mumbai,2024-02-14,00:44:54,Medium,26.954918,74.488286,Police Station,Clear,Monday,4,Yes,No,Yes,27,Juvenile,22.0,Eid,Others
a0bd3d40-e06c-40d0-ae3a-4e52ef4e88f1,Cybercrime,Mumbai,2022-03-04,14:04:50,High,18.328646,95.659045,Helpline,Clear,Friday,2,No,No,No,25,26-40,26.0,Holi,Business
e35d1886-d89f-4627-ad2d-b88855c61236,Murder,Bengaluru,2020-09-10,04:59:27,High,13.732596,77.382532,Police Station,Cloudy,Thursday,4,No,Yes,Yes,28,26-40,32.0,Eid,Engineer
d1cbf1da-5271-438c-a38f-06e5f031ac38,Domestic Violence,Jaipur,2020-07-06,04:25:19,Medium,16.010334,76.746229,Police Station,Rainy,Wednesday,0,Yes,Yes,Yes,25,18-25,29.0,Navratri,Others
64d24b70-d5c2-4178-b9ab-487dd99651e7,Kidnapping,Pune,2024-02-29,03:50:51,Low,11.023552,81.140151,Helpline,Cloudy,Sunday,9,Yes,No,No,11,18-25,24.0,None,Business
647f3bac-55b4-43ec-a0d5-ca96ca341f56,Fraud,Kolkata,2021-09-07,05:21:49,Medium,36.989303,68.426594,Police Station,Rainy,Thursday,7,No,Yes,Yes,12,26-40,32.0,Pongal,Student
1e1e31f6-08a4-4b84-9ecc-6fd5195d5a08,Vandalism,Delhi,2023-07-29,23:12:47,Medium,22.532543,78.004036,Helpline,Cloudy,Tuesday,1,No,No,No,23,18-25,38.0,Holi,Business
f8dc04cb-ad3d-4d27-b98e-0d8e1de8cfd1,Drug Possession,Chennai,2024-12-16,17:31:19,Low,18.057189,68.673914,Anonymous Tip,Clear,Sunday,0,Yes,No,No,14,26-40,19.0,Christmas,Student
68ad3221-ec6a-4cdc-bace-da389eb741b0,Murder,Jaipur,2024-06-18,04:37:45,Medium,36.335737,93.159811,Online,Stormy,Thursday,10,No,Yes,No,40,18-25,18.0,Navratri,Engineer
b1018e36-ad0d-4e30-845f-9ae9732582dc,Assault,Mumbai,2025-02-22,20:01:07,High,8.705422,96.125638,Helpline,Clear,Monday,9,Yes,Yes,No,12,26-40,30.0,Eid,Unemployed
2ab181a4-efb8-41d4-98f0-9b83db0ddb57,Kidnapping,Delhi,2021-03-26,03:09:53,High,17.356681,96.277137,Anonymous Tip,Stormy,Wednesday,4,Yes,Yes,Yes,16,41-60,34.0,None,Student
db83dac0-77b7-4b29-a248-aa85e14cea7a,Kidnapping,Pune,2024-02-11,18:07:08,Low,14.422045,70.28942,Anonymous Tip,Stormy,Friday,4,No,Yes,Yes,15,41-60,21.0,None,Others
84024d63-67d7-402b-8809-623c5eb49c9a,Fraud,Chennai,2022-06-26,17:05:35,High,12.616617,96.033964,Anonymous Tip,Rainy,Thursday,10,No,Yes,Yes,15,26-40,42.0,Holi,Business
bb3bd5c8-4153-4ab0-8384-49581775ca23,Domestic Violence,Jaipur,2024-02-18,21:58:59,High,16.750829,78.814477,Police Station,Cloudy,Thursday,1,Yes,Yes,Yes,44,26-40,24.0,Holi,Engineer
8167342c-1bd5-454a-acaf-ebb411fcf59b,Theft,Kolkata,2020-12-26,09:25:25,Medium,12.318883,71.057963,Anonymous Tip,Stormy,Thursday,6,Yes,Yes,Yes,38,Juvenile,38.0,Holi,Teacher
9d91d86c-67b7-41b1-8d50-6b246a82a4d8,Burglary,Hyderabad,2024-03-20,01:14:33,Low,9.131566,93.805475,Police Station,Rainy,Wednesday,2,Yes,Yes,Yes,18,18-25,32.0,Navratri,Others
00fb3fd0-f58a-46db-ac9f-836ca353f69b,Drug Possession,Pune,2025-02-04,05:42:50,Medium,17.166983,78.488457,Anonymous Tip,Cloudy,Thursday,3,Yes,No,No,38,41-60,26.0,None,Doctor
54655aa9-62b6-4d89-81e2-5dc917d8b980,Cybercrime,Delhi,2020-05-28,05:50:59,High,36.656378,90.136146,Anonymous Tip,Cloudy,Friday,5,No,Yes,No,32,18-25,40.0,Christmas,Doctor
0bfb2136-8707-4e25-b0f4-ff2f92f851fc,Theft,Chennai,2023-04-26,22:03:10,Low,21.906346,82.595994,Online,Rainy,Friday,10,Yes,Yes,No,30,Juvenile,33.0,Diwali,Teacher
6c51566d-1fcc-412b-bb86-de9431769465,Cybercrime,Mumbai,2024-10-12,02:03:20,Medium,22.259453,74.093102,Online,Stormy,Thursday,10,Yes,No,Yes,38,41-60,33.0,Holi,Engineer
a9e03d34-3857-437a-a96c-88b9c470d606,Drug Possession,Chennai,2023-03-07,15:55:45,Low,22.23629,96.010697,Helpline,Clear,Tuesday,4,No,Yes,Yes,17,26-40,17.0,Eid,Student
f993b5fb-8814-4c21-8ce2-655dff37f586,Cybercrime,Mumbai,2021-08-10,16:51:26,Medium,21.173394,91.151611,Police Station,Clear,Tuesday,0,No,No,Yes,28,Juvenile,26.0,Navratri,Unemployed
af858712-3427-4392-a15d-c0bf77a2d6dc,Theft,Pune,2023-09-21,05:18:04,Low,34.998921,93.534356,Online,Stormy,Tuesday,9,No,No,Yes,8,18-25,39.0,None,Business
06fbb66d-8996-4ad2-9ce5-4e97d5815eb3,Burglary,Pune,2023-06-26,16:18:01,Low,27.231428,78.961424,Anonymous Tip,Rainy,Tuesday,9,No,No,No,40,18-25,37.0,Holi,Unemployed
c9f98aee-f00d-4208-8f8e-4e3d7d1b9a9c,Burglary,Bengaluru,2024-04-23,13:40:54,High,26.304146,72.242125,Police Station,Stormy,Saturday,3,No,Yes,Yes,29,26-40,42.0,Pongal,Doctor
61b99c7c-584e-4cd9-ba6c-312baf449585,Theft,Bengaluru,2022-05-07,20:19:08,Low,22.992779,78.335212,Police Station,Rainy,Sunday,3,Yes,No,No,14,26-40,38.0,Pongal,Others
b2d932d0-5811-4df0-8dbd-125ebb51d707,Burglary,Hyderabad,2020-09-03,01:54:03,Medium,21.334975,78.817031,Helpline,Rainy,Monday,2,Yes,Yes,No,15,41-60,37.0,Navratri,Unemployed
730edb7e-556d-4646-884c-ba83bedeb4e9,Kidnapping,Lucknow,2021-12-02,01:37:17,Medium,21.151312,95.956722,Anonymous Tip,Cloudy,Thursday,6,No,Yes,No,7,60+,35.0,Eid,Others
aa097461-b086-46f5-9ca1-f3d6c147c06e,Burglary,Pune,2024-07-17,08:49:16,Low,9.270585,92.953711,Anonymous Tip,Stormy,Saturday,10,Yes,No,Yes,35,Juvenile,19.0,Pongal,Others
e1996b10-e7fe-44ff-b0d7-df22424adab2,Theft,Mumbai,2021-01-06,12:27:46,High,27.872195,74.389876,Online,Rainy,Thursday,8,No,Yes,Yes,37,18-25,20.0,Holi,Teacher
a7386330-c0ba-4d60-895d-9f35ad3075e6,Theft,Lucknow,2023-10-09,09:46:39,High,17.372653,68.796465,Police Station,Cloudy,Tuesday,2,Yes,Yes,Yes,43,Juvenile,20.0,Holi,Doctor
3d0debea-acb9-4612-ba43-35be63b0b532,Burglary,Pune,2022-05-06,09:37:09,Medium,34.319496,95.458676,Helpline,Cloudy,Monday,2,Yes,Yes,No,26,Juvenile,40.0,Navratri,Others
fffe9e8b-dd39-441a-9c69-7901cf480f76,Assault,Mumbai,2024-02-13,13:07:52,Medium,26.190845,87.264946,Online,Clear,Thursday,8,Yes,No,Yes,12,60+,15.0,None,Engineer
82807313-ba74-4449-84dd-5b713a5f6bf1,Drug Possession,Lucknow,2020-06-07,22:18:56,Low,27.838761,70.416135,Helpline,Clear,Thursday,10,Yes,No,No,42,60+,22.0,Navratri,Others
ebbc8720-939f-4981-8a16-16ab0f9e5c87,Burglary,Jaipur,2020-08-11,19:39:55,Low,17.197429,71.010628,Police Station,Clear,Monday,3,Yes,No,Yes,30,60+,33.0,Pongal,Student
78145a40-6d4f-4e0a-b26e-39e1f86cda4f,Vandalism,Hyderabad,2020-04-02,12:45:45,Medium,24.372048,69.582253,Police Station,Cloudy,Monday,0,Yes,Yes,No,19,26-40,35.0,Holi,Student
bee187e1-0f5f-4c63-b348-e6e946c4f14b,Kidnapping,Lucknow,2021-03-30,09:50:40,High,18.682154,83.149285,Online,Cloudy,Friday,3,Yes,No,No,17,26-40,17.0,Christmas,Teacher
09669a8f-c05d-4985-8df1-7c4fe609cb73,Vandalism,Ahmedabad,2022-05-30,21:10:55,High,34.306454,71.862673,Anonymous Tip,Rainy,Thursday,9,No,Yes,Yes,35,41-60,31.0,Navratri,Doctor
074f6842-7307-44bf-9fc4-1998f347292b,Murder,Ahmedabad,2021-09-27,21:28:05,Low,26.980768,85.23255,Online,Rainy,Sunday,4,No,Yes,Yes,17,41-60,16.0,Eid,Doctor
99f4a82b-52ba-4371-8adb-210516e48500,Murder,Ahmedabad,2021-01-19,06:36:13,Low,9.325697,68.855593,Helpline,Stormy,Sunday,6,Yes,No,Yes,7,18-25,31.0,Eid,Doctor
1227cf2e-fb1a-45cf-b3c7-7e2648b5a5c0,Murder,Kolkata,2025-01-18,19:52:07,High,25.460413,80.902249,Online,Stormy,Saturday,2,No,Yes,No,11,41-60,43.0,Eid,Teacher
c33d9f94-0d5d-4a84-a370-d0be8bcc2556,Drug Possession,Lucknow,2021-11-06,23:56:41,Medium,19.84735,77.067332,Police Station,Cloudy,Thursday,5,No,Yes,No,42,41-60,25.0,Christmas,Doctor
c88f5cc0-3ecc-4be1-8786-236609fd9cae,Theft,Jaipur,2020-06-16,15:06:11,Medium,27.711678,73.960679,Online,Rainy,Monday,7,Yes,No,Yes,10,Juvenile,33.0,None,Unemployed
24215428-a81e-4c71-8725-79f2c617c059,Kidnapping,Ahmedabad,2022-08-05,17:16:02,Medium,21.347718,84.880134,Online,Cloudy,Friday,7,Yes,Yes,No,19,41-60,15.0,Diwali,Student
72ca694c-7579-4061-a01e-a55d4701ad11,Fraud,Kolkata,2022-02-03,02:04:20,Medium,34.722565,75.446273,Police Station,Rainy,Sunday,3,Yes,Yes,No,15,41-60,20.0,Navratri,Engineer
62745bc0-6f60-4722-8e20-e0ff41f56e41,Assault,Kolkata,2022-02-24,01:14:47,Medium,13.482518,84.274481,Helpline,Clear,Sunday,2,No,Yes,No,28,41-60,33.0,Holi,Business
e46be656-0245-4ae8-a178-6aa584e25577,Burglary,Jaipur,2022-12-07,08:20:20,High,21.446657,79.854906,Anonymous Tip,Rainy,Monday,6,Yes,Yes,No,22,Juvenile,21.0,Navratri,Teacher
76780c32-2ad5-4696-b8cb-419c3e00f2a1,Domestic Violence,Lucknow,2024-10-13,09:24:36,High,27.277676,80.220059,Anonymous Tip,Rainy,Wednesday,3,No,Yes,Yes,23,60+,30.0,Eid,Doctor
5b7cb111-d832-4c0e-846d-f8e9734e8678,Assault,Bengaluru,2020-09-17,04:40:21,Medium,17.1143,79.894493,Anonymous Tip,Clear,Friday,2,No,No,No,30,60+,28.0,Navratri,Doctor
b83cd0e7-01bb-4e21-b788-031b2c9d0af4,Murder,Ahmedabad,2024-10-02,04:27:28,Medium,13.173217,93.520551,Helpline,Clear,Monday,5,Yes,Yes,No,11,41-60,29.0,Eid,Engineer
684faa24-b3a1-4594-811e-d185c667f554,Domestic Violence,Ahmedabad,2023-02-17,20:37:46,Low,12.759879,89.579084,Anonymous Tip,Cloudy,Monday,10,Yes,Yes,No,30,26-40,28.0,Diwali,Others
15ff7657-c939-4f80-9090-a27b5d8d4673,Murder,Pune,2024-05-20,16:23:23,Medium,28.13479,80.593403,Police Station,Stormy,Tuesday,3,No,Yes,No,37,41-60,30.0,Eid,Student
b7d12823-706e-4529-b756-08107121218e,Domestic Violence,Mumbai,2021-11-16,15:02:35,High,9.691704,92.741518,Helpline,Stormy,Thursday,3,Yes,Yes,Yes,35,Juvenile,24.0,Christmas,Student
cea501f9-6c8e-4b4b-8c21-cd7c279c5c4b,Theft,Chennai,2024-12-20,21:39:31,Medium,21.44323,77.302123,Online,Stormy,Monday,2,Yes,No,Yes,35,Juvenile,25.0,Holi,Doctor
d2504fbb-195e-41e1-86ca-f96ae75fb7a0,Domestic Violence,Kolkata,2022-07-10,10:12:28,Low,30.911058,81.829179,Online,Rainy,Wednesday,1,Yes,Yes,No,39,26-40,30.0,Holi,Unemployed
ad2bc62b-f132-4d31-aae9-a3aaea6824e1,Fraud,Jaipur,2022-06-16,21:16:59,High,17.670513,96.535411,Police Station,Cloudy,Thursday,0,Yes,No,No,14,18-25,33.0,Diwali,Student
5eebe92c-562c-473f-a010-07d7e27a1d4f,Fraud,Chennai,2020-10-07,13:01:09,Medium,32.146315,78.981028,Online,Cloudy,Friday,5,No,Yes,Yes,13,41-60,39.0,Diwali,Teacher
0d753b04-96d6-4eeb-9c0f-ac7a180adcfc,Burglary,Chennai,2020-10-01,07:53:23,Medium,16.888736,89.206727,Online,Stormy,Wednesday,9,Yes,Yes,Yes,44,41-60,16.0,Holi,Business
b6efb28a-8316-4a1d-875d-daa290457ee0,Burglary,Kolkata,2022-06-04,03:26:56,Medium,30.584063,68.244136,Helpline,Rainy,Tuesday,10,Yes,Yes,No,17,Juvenile,39.0,Eid,Doctor
3f718a70-4bb8-46ad-8a4b-d06e64b33b36,Theft,Chennai,2021-03-16,12:11:11,Low,26.567175,70.11944,Police Station,Cloudy,Wednesday,8,No,No,No,8,60+,43.0,Eid,Teacher
b308326a-ffcf-4c4b-aa11-ed876107fe76,Fraud,Delhi,2023-07-17,07:06:39,High,10.362014,72.475201,Online,Cloudy,Saturday,8,Yes,Yes,Yes,6,Juvenile,39.0,None,Teacher
c0da473f-6f87-4048-ac2e-9bbe523629f6,Assault,Kolkata,2022-10-03,03:20:05,Low,26.499943,72.375004,Anonymous Tip,Stormy,Wednesday,9,Yes,Yes,Yes,23,26-40,41.0,Christmas,Others
d6222fac-322b-4b85-93d8-00f74650b24e,Murder,Lucknow,2021-01-20,23:20:44,Medium,18.455942,91.734119,Police Station,Rainy,Wednesday,8,Yes,No,Yes,30,18-25,21.0,Christmas,Unemployed
a587d497-05d5-4d16-bf5f-9aa5a4123d2a,Kidnapping,Mumbai,2022-10-04,21:06:41,Medium,27.499144,75.766822,Anonymous Tip,Clear,Friday,10,No,Yes,No,44,41-60,16.0,Eid,Doctor
85e5fe75-6892-445d-980a-33672f03650e,Murder,Pune,2024-10-13,03:25:27,Low,24.536841,82.795759,Police Station,Cloudy,Friday,10,Yes,No,No,24,Juvenile,43.0,Diwali,Unemployed
6f4b88a4-5c5e-4447-b73f-dd216da17df4,Cybercrime,Lucknow,2024-10-09,07:57:26,High,25.855445,93.797372,Online,Stormy,Friday,5,No,Yes,Yes,34,Juvenile,26.0,Eid,Student
53ad8eaa-2e16-40f9-98a6-74243c2ccf21,Murder,Mumbai,2020-12-06,17:00:41,High,34.631091,70.58037,Online,Clear,Sunday,6,No,No,No,24,18-25,42.0,None,Others
480655be-bbf1-4089-8acd-e0652597a1e1,Murder,Lucknow,2021-07-03,00:48:52,High,29.044958,89.467811,Anonymous Tip,Cloudy,Friday,7,No,No,No,15,41-60,21.0,Christmas,Business
6bd846b3-3373-4d4c-951f-0dd7d56792a2,Assault,Bengaluru,2022-12-27,02:51:34,Medium,27.566288,81.844344,Helpline,Cloudy,Tuesday,6,No,Yes,Yes,24,60+,30.0,Eid,Student
5246c376-9b69-4fa3-930d-73151a1ff3bb,Burglary,Jaipur,2025-03-23,19:21:04,Medium,16.514822,94.150693,Helpline,Cloudy,Tuesday,0,No,No,No,38,26-40,44.0,None,Teacher
99dcdfa2-c508-4cbe-85a5-c0be04facd7c,Vandalism,Mumbai,2020-10-06,09:19:47,Medium,27.52685,68.30838,Anonymous Tip,Rainy,Sunday,3,No,Yes,Yes,32,Juvenile,21.0,Holi,Engineer
